modal,percentage_blue,cond,rating_pred,run
might,5,might-probably,0.378054710337,11
probably,5,might-probably,0.0166671039706,11
other,5,might-probably,0.605278185693,11
might,10,might-probably,0.707900850014,11
probably,10,might-probably,0.0166942622996,11
other,10,might-probably,0.275404887686,11
might,15,might-probably,0.772251354638,11
probably,15,might-probably,0.0169697380219,11
other,15,might-probably,0.21077890734,11
might,20,might-probably,0.782314188945,11
probably,20,might-probably,0.0184211867392,11
other,20,might-probably,0.199264624316,11
might,25,might-probably,0.779749663974,11
probably,25,might-probably,0.0234266594855,11
other,25,might-probably,0.19682367654,11
might,30,might-probably,0.769266614118,11
probably,30,might-probably,0.0364075546987,11
other,30,might-probably,0.194325831183,11
might,35,might-probably,0.746618945188,11
probably,35,might-probably,0.0641972892506,11
other,35,might-probably,0.189183765562,11
might,40,might-probably,0.704692047362,11
probably,40,might-probably,0.11578529515,11
other,40,might-probably,0.179522657487,11
might,45,might-probably,0.637129471708,11
probably,45,might-probably,0.199082602419,11
other,45,might-probably,0.163787925873,11
might,50,might-probably,0.545364034502,11
probably,50,might-probably,0.312356619968,11
other,50,might-probably,0.14227934553,11
might,55,might-probably,0.443660920747,11
probably,55,might-probably,0.437978573581,11
other,55,might-probably,0.118360505671,11
might,60,might-probably,0.351524795924,11
probably,60,might-probably,0.551807050112,11
other,60,might-probably,0.0966681539646,11
might,65,might-probably,0.280716841194,11
probably,65,might-probably,0.639257060735,11
other,65,might-probably,0.0800260980711,11
might,70,might-probably,0.232431212713,11
probably,70,might-probably,0.698802445213,11
other,70,might-probably,0.0687663420731,11
might,75,might-probably,0.202501346687,11
probably,75,might-probably,0.735528925662,11
other,75,might-probably,0.0619697276515,11
might,80,might-probably,0.18586882254,11
probably,80,might-probably,0.755570731795,11
other,80,might-probably,0.0585604456646,11
might,85,might-probably,0.178100893654,11
probably,85,might-probably,0.764124805848,11
other,85,might-probably,0.0577743004986,11
