modal,percentage_blue,cond,rating_pred,run
other,30,might-probably,0.123477125713,10
might,35,might-probably,0.638928169219,10
probably,35,might-probably,0.244960187902,10
other,35,might-probably,0.116111642879,10
might,40,might-probably,0.590266697434,10
probably,40,might-probably,0.30122510652,10
other,40,might-probably,0.108508196047,10
might,45,might-probably,0.538384980167,10
probably,45,might-probably,0.361060177066,10
other,45,might-probably,0.100554842767,10
might,50,might-probably,0.48489453563,10
probably,50,might-probably,0.422707074011,10
other,50,might-probably,0.0923983903592,10
might,55,might-probably,0.431344616517,10
probably,55,might-probably,0.4843919752,10
other,55,might-probably,0.0842634082831,10
might,60,might-probably,0.379144478382,10
probably,60,might-probably,0.544476002946,10
other,60,might-probably,0.0763795186717,10
might,65,might-probably,0.329453653313,10
probably,65,might-probably,0.6015959682,10
other,65,might-probably,0.068950378487,10
might,70,might-probably,0.283102785765,10
probably,70,might-probably,0.654753087074,10
other,70,might-probably,0.0621441271609,10
might,75,might-probably,0.240566575917,10
probably,75,might-probably,0.703329866056,10
other,75,might-probably,0.0561035580268,10
might,80,might-probably,0.201984024742,10
probably,80,might-probably,0.747028651989,10
other,80,might-probably,0.0509873232691,10
might,85,might-probably,0.167213508174,10
probably,85,might-probably,0.785693568737,10
other,85,might-probably,0.0470929230894,10
might,90,might-probably,0.135944919158,10
probably,90,might-probably,0.81873028372,10
other,90,might-probably,0.0453247971225,10
might,95,might-probably,0.108268075552,10
probably,95,might-probably,0.841478119292,10
other,95,might-probably,0.0502538051561,10
might,100,might-probably,0.0565300423374,10
probably,100,might-probably,0.341708327592,10
other,100,might-probably,0.601761630071,10
might,0,might-probably,0.0788684034209,11
probably,0,might-probably,0.0184754182442,11
other,0,might-probably,0.902656178335,11
might,5,might-probably,0.559403460872,11
probably,5,might-probably,0.0331252030807,11
other,5,might-probably,0.407471336047,11
might,10,might-probably,0.744951852522,11
probably,10,might-probably,0.0477799586378,11
other,10,might-probably,0.207268188841,11
might,15,might-probably,0.782627833144,11
probably,15,might-probably,0.0666336627873,11
other,15,might-probably,0.150738504069,11
might,20,might-probably,0.776138268673,11
