modal,percentage_blue,cond,rating_pred,run
might,15,might-probably,0.63301311515,10
probably,15,might-probably,0.0166690703246,10
other,15,might-probably,0.350317814526,10
might,20,might-probably,0.723137277993,10
probably,20,might-probably,0.0166926394316,10
other,20,might-probably,0.260170082576,10
might,25,might-probably,0.767094857897,10
probably,25,might-probably,0.0168311860533,10
other,25,might-probably,0.216073956049,10
might,30,might-probably,0.788518331829,10
probably,30,might-probably,0.0174153392435,10
other,30,might-probably,0.194066328928,10
might,35,might-probably,0.797709480574,10
probably,35,might-probably,0.0193597367628,10
other,35,might-probably,0.182930782664,10
might,40,might-probably,0.798282347828,10
probably,40,might-probably,0.024757541348,10
other,40,might-probably,0.176960110824,10
might,45,might-probably,0.789503991187,10
probably,45,might-probably,0.0377867410126,10
other,45,might-probably,0.172709267801,10
might,50,might-probably,0.766409912709,10
probably,50,might-probably,0.0661531693042,10
other,50,might-probably,0.167436917987,10
might,55,might-probably,0.718907894801,10
probably,55,might-probably,0.122974701671,10
other,55,might-probably,0.158117403528,10
might,60,might-probably,0.633653735497,10
probably,60,might-probably,0.224947993727,10
other,60,might-probably,0.141398270777,10
might,65,might-probably,0.50789872561,10
probably,65,might-probably,0.375747174107,10
other,65,might-probably,0.116354100283,10
might,70,might-probably,0.367867277092,10
probably,70,might-probably,0.543885841656,10
other,70,might-probably,0.0882468812518,10
might,75,might-probably,0.252050366238,10
probably,75,might-probably,0.682978455091,10
other,75,might-probably,0.0649711786703,10
might,80,might-probably,0.175979474069,10
probably,80,might-probably,0.774243509007,10
other,80,might-probably,0.049777016924,10
might,85,might-probably,0.133051103619,10
probably,85,might-probably,0.825472806008,10
other,85,might-probably,0.0414760903733,10
might,90,might-probably,0.112304284281,10
probably,90,might-probably,0.84942393322,10
other,90,might-probably,0.0382717824994,10
might,95,might-probably,0.105791946446,10
probably,95,might-probably,0.853580461256,10
other,95,might-probably,0.0406275922978,10
might,100,might-probably,0.0496834904791,10
probably,100,might-probably,0.303469227092,10
other,100,might-probably,0.646847282429,10
might,0,might-probably,0.0248627712738,11
probably,0,might-probably,0.0166666666667,11
other,0,might-probably,0.958470562059,11
might,5,might-probably,0.188699185178,11
probably,5,might-probably,0.0166666668384,11
other,5,might-probably,0.794634147984,11
might,10,might-probably,0.466008993901,11
probably,10,might-probably,0.0166667563236,11
other,10,might-probably,0.517324249776,11
might,15,might-probably,0.644405100442,11
probably,15,might-probably,0.0166692750331,11
other,15,might-probably,0.338925624525,11
might,20,might-probably,0.730490970431,11
probably,20,might-probably,0.0166936381547,11
other,20,might-probably,0.252815391415,11
might,25,might-probably,0.771248889518,11
probably,25,might-probably,0.0168331837032,11
other,25,might-probably,0.211917926779,11
might,30,might-probably,0.790473623902,11
probably,30,might-probably,0.0174119689084,11
other,30,might-probably,0.19211440719,11
might,35,might-probably,0.798255317525,11
probably,35,might-probably,0.0193156144565,11
other,35,might-probably,0.182429068018,11
might,40,might-probably,0.798084634491,11
probably,40,might-probably,0.0245505177258,11
other,40,might-probably,0.177364847784,11
might,45,might-probably,0.789248345964,11
probably,45,might-probably,0.0370917944768,11
other,45,might-probably,0.17365985956,11
might,50,might-probably,0.766992813597,11
probably,50,might-probably,0.0642496236225,11
other,50,might-probably,0.168757562781,11
might,55,might-probably,0.721609694011,11
probably,55,might-probably,0.118569482914,11
other,55,might-probably,0.159820823075,11
might,60,might-probably,0.639731852007,11
probably,60,might-probably,0.216694636634,11
other,60,might-probably,0.143573511359,11
might,65,might-probably,0.516764377489,11
probably,65,might-probably,0.364457591362,11
other,65,might-probably,0.118778031148,11
might,70,might-probably,0.37615126361,11
probably,70,might-probably,0.533635515282,11
other,70,might-probably,0.0902132211079,11
might,75,might-probably,0.256853305133,11
probably,75,might-probably,0.677200284938,11
other,75,might-probably,0.065946409929,11
might,80,might-probably,0.177078467821,11
probably,80,might-probably,0.773152384602,11
other,80,might-probably,0.0497691475772,11
might,85,might-probably,0.131442598299,11
