"","pair","reverse_sent_order","sentence1","sentence2","modal1","modal2","rating1","rating2","rating_other","percentage_blue","color","xxx","catch_trial","catch_trial_answer_correct","speaker","condition","phase","language","gender","age","misread_instructions","trial","subjectid","date"
"103","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.17,0,0.83,10,"blue",1,0,-1,"m","confident_m","pre_exposure","English","f",19,0,30,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"104","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.28,0,0.72,25,"blue",1,0,-1,"m","confident_m","pre_exposure","English","f",19,0,31,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"105","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.78,0.22,0,75,"orange",1,1,1,"f","confident_m","pre_exposure","English","f",19,0,32,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"106","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.2,0,0.8,90,"orange",1,0,-1,"f","confident_m","pre_exposure","English","f",19,0,33,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"107","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.77,0.23,0,40,"orange",1,0,-1,"f","confident_m","pre_exposure","English","f",19,0,34,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"108","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,0,-1,"f","confident_m","pre_exposure","English","f",19,0,35,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"109","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.56,0.44,0,60,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,36,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"110","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,37,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"111","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,38,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"112","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,39,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"113","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,75,"orange",1,1,1,"f","confident_m","post_exposure","English","f",19,0,40,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"114","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.78,0.22,0,40,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,41,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"115","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,42,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"116","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.81,0.19,0,40,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,43,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"117","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,1.11022302463e-16,0,50,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,44,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"118","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,45,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"119","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,46,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"120","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,47,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"121","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,48,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"122","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,49,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"123","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,1,0,"f","confident_m","post_exposure","English","f",19,0,50,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"124","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,51,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"125","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.63,0.37,0,40,"orange",1,1,1,"m","confident_m","post_exposure","English","f",19,0,52,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"126","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,53,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"127","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,54,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"128","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,55,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"129","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.09,0.91,0,60,"orange",1,1,1,"f","confident_m","post_exposure","English","f",19,0,56,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"130","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,50,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,57,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"131","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,58,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"132","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,59,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"133","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,60,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"134","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.43,0.57,0,75,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,61,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"135","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,62,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"136","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.55,0.45,0,50,"orange",1,1,1,"f","confident_m","post_exposure","English","f",19,0,63,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"137","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,64,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"138","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,1,1,"f","confident_m","post_exposure","English","f",19,0,65,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"139","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,1,1,"m","confident_m","post_exposure","English","f",19,0,66,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"140","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.79,0.21,0,40,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",19,0,67,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"141","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.7,0.3,0,50,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,68,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"142","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,1,1,"f","confident_m","post_exposure","English","f",19,0,69,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"143","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.6,0.4,0,60,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",19,0,70,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"144","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,1,1,"m","confident_m","post_exposure","English","f",19,0,71,"dd78c6f8e5918b0909bc4a7ad7ee469d13c4673149e5","2018-11-08T23:53:28-08:00"
"145","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.73,0,0.27,75,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,0,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"146","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,1,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"147","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,2,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"148","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,3,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"149","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"m","confident_f","pre_exposure","English","f",26,0,4,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"150","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,5,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"151","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,1,1,"f","confident_f","pre_exposure","English","f",26,0,6,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"152","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.76,0,0.24,50,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,7,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"153","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,8,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"154","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,50,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,9,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"155","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,10,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"156","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,0,-1,"m","confident_f","pre_exposure","English","f",26,0,11,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"157","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,12,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"158","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.78,0.22,0,60,"blue",1,1,1,"m","confident_f","pre_exposure","English","f",26,0,13,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"159","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.75,0.25,0,60,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,14,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"160","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,15,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"161","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,1,0,"m","confident_f","pre_exposure","English","f",26,0,16,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"162","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_f","pre_exposure","English","f",26,0,17,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"163","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",26,0,18,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"164","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,1,1,"m","confident_f","pre_exposure","English","f",26,0,19,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"165","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,90,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",26,0,20,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"166","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,1,1,"m","confident_f","pre_exposure","English","f",26,0,21,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"167","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,50,"orange",1,1,1,"m","confident_f","pre_exposure","English","f",26,0,22,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"168","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,1,0,"m","confident_f","pre_exposure","English","f",26,0,23,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"169","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",26,0,24,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
"170","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",26,0,25,"a74b2dcbd172f1926572aa08f59ef2c8923bde5da07c","2018-11-09T19:56:07-08:00"
